incident_id,grouping_key,start_time,end_time,num_alertes,rule_ids_distinct,rule_descriptions,rule_level_max,rule_groups_union,contains_attack_success,contains_kill_chain,zone,incident_ground_truth,score_rule_level,score_type,score_frequency,score_zone,composite_score,llm_niveau,llm_justification,llm_latency_seconds
000__19,000,2026-07-23 12:25:28.144000+00:00,2026-07-23 12:25:40.160000+00:00,4,"['2501', '5501']","['2501 (syslog: User authentication failure.)', '5501 (PAM: Login session opened.)']",5,"['access_control', 'authentication_failed', 'authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.3125,0.2,0.26823965207235007,0.0,0.23302293041447003,normale,"L'incident a duré moins d'une minute et n'a déclenché que des alertes à niveau faible (5/16). Les groupes de règles déclenchés sont liés à l'accès et à l'authentification, mais pas à une tentative malveillante claire. L'absence d'accès confirmé ou de chaîne d'attaque confirmée signifie que le SIEM n'a détecté aucune preuve de compromission. Le score composite est également faible (0,233). En conséquence, l'incident est classé comme normal.",91.06143808364868
000__2,000,2026-07-02 10:15:45.482000+00:00,2026-07-02 10:15:57.488000+00:00,3,['5501'],['5501 (PAM: Login session opened.)'],3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.23104906018664842,0.0,0.18183481203732968,normale,"L'incident a duré moins d'une minute et n'a déclenché que trois alertes, ce qui suggère qu'il s'agit probablement d'un signal faible ou de bruit de fond. Le niveau Wazuh maximal observé est relativement bas (3/16) et les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, ce qui n'est pas anormal pour une activité interne. L'absence d'accès confirmé ou de chaîne d'attaque confirmée renforce cette hypothèse.",89.67976927757263
000__20,000,2026-08-03 10:09:39.496000+00:00,2026-08-03 10:09:41.503000+00:00,2,['5501'],['5501 (PAM: Login session opened.)'],3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.18310204811135158,0.0,0.1722454096222703,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé faible (3/16) et se produit dans la zone réseau interne. Les groupes de règles déclenchés sont liés à l'authentification et au journalisation, ce qui suggère une activité légitime. L'absence d'accès confirmé ou de chaîne d'attaque confirmée renforce cette hypothèse.",74.69121742248535
000__21,000,2026-08-03 13:39:26.233000+00:00,2026-08-03 13:44:48.403000+00:00,7,"['5501', '5502']","['5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)']",3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.34657359027997264,0.0,0.20493971805599454,normale,"L'incident a duré 5.4 minutes avec un niveau Wazuh maximal de 3/16, ce qui est relativement bas. Les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, mais pas à des activités malveillantes. L'accès n'est pas confirmé et il n'y a pas de chaîne d'attaque confirmée. Le score composite est également faible (0,205). En considérant ces facteurs, l'incident peut être classé comme normal.",87.8585786819458
000__3,000,2026-07-02 11:30:17.586000+00:00,2026-07-02 11:30:21.588000+00:00,3,['5501'],['5501 (PAM: Login session opened.)'],3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.23104906018664842,0.0,0.18183481203732968,normale,"L'incident a duré moins d'une minute et n'a déclenché que trois alertes, ce qui suggère qu'il s'agit probablement d'un signal faible ou de bruit de fond. Le niveau Wazuh maximal observé est relativement bas (3/16) et les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, ce qui n'est pas anormal pour une activité interne. L'absence d'accès confirmé ou de chaîne d'attaque confirmée renforce cette hypothèse.",84.31402707099915
000__4,000,2026-07-02 12:18:21.912000+00:00,2026-07-02 12:18:21.912000+00:00,2,"['5501', '5502']","['5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)']",3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.18310204811135158,0.0,0.1722454096222703,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé faible (3/16) et se produit dans la zone réseau interne. Les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, ce qui est normal pour une activité légitime. L'accès confirmé est NON et il n'y a pas de chaîne d'attaque confirmée. Le score composite pré-calculé est également faible (0.172). En conséquence, l'incident est classé comme 'normale'. ",88.01768279075623
000__5,000,2026-07-02 14:56:59.106000+00:00,2026-07-02 14:56:59.106000+00:00,2,"['5501', '5502']","['5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)']",3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.18310204811135158,0.0,0.1722454096222703,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé faible (3/16) et se produit dans la zone réseau interne. Les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, ce qui est normal pour une activité légitime. L'accès confirmé est NON et il n'y a pas de chaîne d'attaque confirmée. Le score composite pré-calculé est également faible (0.172). En conséquence, l'incident est classé comme 'normale'. ",74.37413930892944
000__6,000,2026-07-02 15:18:12.855000+00:00,2026-07-02 15:18:50.860000+00:00,3,['5501'],['5501 (PAM: Login session opened.)'],3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.23104906018664842,0.0,0.18183481203732968,normale,"L'incident a duré moins d'une minute et n'a déclenché que trois alertes, ce qui suggère qu'il s'agit probablement d'un signal faible ou de bruit de fond. Le niveau Wazuh maximal observé est relativement bas (3/16) et les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, ce qui n'est pas anormal pour une activité interne. L'absence d'accès confirmé ou de chaîne d'attaque confirmée renforce cette hypothèse.",87.1869604587555
000__7,000,2026-07-04 13:26:08.991000+00:00,2026-07-04 13:26:16.993000+00:00,3,['5501'],['5501 (PAM: Login session opened.)'],3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.23104906018664842,0.0,0.18183481203732968,normale,"L'incident a duré moins d'une minute et n'a déclenché que trois alertes, ce qui suggère qu'il pourrait s'agir d'un signal faible ou de bruit de fond. De plus, le niveau Wazuh maximal observé est relativement bas (3/16), et les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, ce qui n'est pas nécessairement anormal. Enfin, le score composite pré-calculé est faible (0,182). Par conséquent, il convient de classer cet incident en niveau normal.",89.42373299598694
000__8,000,2026-07-04 18:17:16.973000+00:00,2026-07-04 18:17:20.974000+00:00,3,['5501'],['5501 (PAM: Login session opened.)'],3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.23104906018664842,0.0,0.18183481203732968,normale,"L'incident a duré moins d'une minute et n'a déclenché que trois alertes, ce qui suggère qu'il pourrait s'agir d'un signal faible ou de bruit de fond. De plus, le niveau Wazuh maximal observé est relativement bas (3/16), et les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, ce qui n'est pas nécessairement anormal. Enfin, le score composite pré-calculé est faible (0,182). Par conséquent, il convient de classer cet incident en niveau normal.",75.36090731620789
000__9,000,2026-07-04 19:07:15.282000+00:00,2026-07-04 19:07:17.284000+00:00,2,"['5501', '5502']","['5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)']",3,"['authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.1875,0.2,0.18310204811135158,0.0,0.1722454096222703,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé faible (3/16) et se produit dans la zone réseau interne. Les groupes de règles déclenchés sont liés à l'authentification et au journalisation système, ce qui est normal pour une activité légitime. L'accès confirmé est NON et il n'y a pas de chaîne d'attaque confirmée. Le score composite pré-calculé est également faible (0.172). En conséquence, l'incident est classé comme 'normale'. ",87.58394265174866
010__1,010,2026-07-14 13:20:32.166000+00:00,2026-07-14 13:21:20.214000+00:00,3,"['5501', '5502', '5503']","['5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)', '5503 (PAM: User login failed.)']",5,"['authentication_failed', 'authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.3125,0.2,0.23104906018664842,0.0,0.2255848120373297,haute,"L'incident ne correspond pas aux critères pour une classification en critique (accès confirmé ou chaîne d'attaque confirmée). Le niveau Wazuh maximal observé est de 5/16, ce qui n'est pas élevé. L'incident a duré 0,8 minute et se compose de 3 alertes. Les groupes de règles déclenchés incluent des événements d'authentification réussie et échouée, ainsi que des événements syslog. Le score composite pré-calculé est de 0,226, ce qui indique un niveau modéré de sévérité.",91.72648692131042
010__2,010,2026-07-15 09:14:51.081000+00:00,2026-07-15 09:16:29.058000+00:00,43,"['2501', '5501', '5502', '5503']","['2501 (syslog: User authentication failure.)', '5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)', '5503 (PAM: User login failed.)']",5,"['access_control', 'authentication_failed', 'authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.3125,0.2,0.6306982723197102,0.0,0.30551465446394205,haute,"L'incident ne correspond pas aux critères pour une classification en critique (accès confirmé ou chaîne d'attaque confirmée). Le niveau Wazuh maximal observé est 5/16, ce qui n'est pas élevé. La durée de l'incident est relativement courte et le nombre d'alertes est raisonnable. L'origine du trafic est interne, ce qui réduit la gravité potentielle. Le score composite pré-calculé est également faible (0,306). Cependant, plusieurs groupes de règles ont été déclenchés, notamment access_control et authentication_failed, indiquant une activité suspecte. Par conséquent, le niveau de priorité est classé en haute.",105.18109679222107
010__3,010,2026-07-15 09:29:13.203000+00:00,2026-07-15 09:30:51.180000+00:00,43,"['2501', '5501', '5502', '5503']","['2501 (syslog: User authentication failure.)', '5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)', '5503 (PAM: User login failed.)']",5,"['access_control', 'authentication_failed', 'authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.3125,0.2,0.6306982723197102,0.0,0.30551465446394205,haute,"L'incident ne correspond pas aux critères pour une classification en critique (accès confirmé ou chaîne d'attaque confirmée). Le niveau Wazuh maximal observé est 5/16, ce qui n'est pas élevé. La durée de l'incident est relativement courte et le nombre d'alertes est raisonnable. L'origine du trafic est interne, ce qui réduit la gravité potentielle. Le score composite pré-calculé est également faible (0,306). Cependant, plusieurs groupes de règles ont été déclenchés, notamment access_control et authentication_failed, indiquant une activité suspecte. Par conséquent, le niveau de priorité est classé en haute.",87.84463739395142
010__4,010,2026-07-23 13:19:29.704000+00:00,2026-07-23 13:23:59.753000+00:00,86,"['2501', '5501', '5502', '5503']","['2501 (syslog: User authentication failure.)', '5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)', '5503 (PAM: User login failed.)']",5,"['access_control', 'authentication_failed', 'authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.3125,0.2,0.744318019775764,0.0,0.3282386039551528,haute,"L'incident ne correspond pas aux critères pour une classification en critique (accès confirmé ou chaîne d'attaque confirmée). Le niveau Wazuh maximal observé est 5/16, ce qui n'est pas élevé. L'activité se produit sur la zone réseau interne et le score composite pré-calculé est de 0,328.",65.0648946762085
010__5,010,2026-07-23 14:10:56.071000+00:00,2026-07-23 14:12:32.042000+00:00,43,"['2501', '5501', '5502', '5503']","['2501 (syslog: User authentication failure.)', '5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)', '5503 (PAM: User login failed.)']",5,"['access_control', 'authentication_failed', 'authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.3125,0.2,0.6306982723197102,0.0,0.30551465446394205,haute,"L'incident ne correspond pas aux critères pour une classification en critique (accès confirmé ou chaîne d'attaque confirmée). Le niveau Wazuh maximal observé est 5/16, ce qui n'est pas élevé. La durée de l'incident est relativement courte et le nombre d'alertes est raisonnable. L'origine du trafic est interne, ce qui réduit la gravité potentielle. Le score composite pré-calculé est également faible (0,306). Cependant, plusieurs groupes de règles ont été déclenchés, notamment access_control et authentication_failed, indiquant une activité suspecte. Par conséquent, le niveau de priorité est classé en haute.",104.53272294998169
010__6,010,2026-08-03 10:16:01.616000+00:00,2026-08-03 10:17:39.642000+00:00,43,"['2501', '5501', '5502', '5503']","['2501 (syslog: User authentication failure.)', '5501 (PAM: Login session opened.)', '5502 (PAM: Login session closed.)', '5503 (PAM: User login failed.)']",5,"['access_control', 'authentication_failed', 'authentication_success', 'pam', 'syslog']",False,False,interne,normale,0.3125,0.2,0.6306982723197102,0.0,0.30551465446394205,haute,"L'incident ne correspond pas aux critères pour une classification en critique (accès confirmé ou chaîne d'attaque confirmée). Le niveau Wazuh maximal observé est 5/16, ce qui n'est pas élevé. La durée de l'incident est relativement courte et le nombre d'alertes est raisonnable. L'origine du trafic est interne, ce qui réduit la gravité potentielle. Le score composite pré-calculé est également faible (0,306). Cependant, plusieurs groupes de règles ont été déclenchés, notamment access_control et authentication_failed, indiquant une activité suspecte. Par conséquent, le niveau de priorité est classé en haute.",87.90467190742493
10.0.10.10__1,10.0.10.10,2026-07-23 14:09:39.089000+00:00,2026-07-23 14:09:39.089000+00:00,1,['86601'],['86601 (Suricata: Alert - ICMP ping detected)'],3,"['ids', 'suricata']",False,False,interne,normale,0.1875,0.2,0.11552453009332421,0.0,0.15872990601866482,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé faible (3/16) et se produit dans la zone réseau interne. Les groupes de règles déclenchés sont ids et suricata, mais aucune règle n'a été spécifiquement mentionnée comme étant critique ou hautement prioritaire. L'indicateur 'Accès confirmé' est à NON et le même pour l'indicateur 'Chaîne d'attaque confirmée'. Le score composite pré-calculé est de 0,159, ce qui n'est pas élevé. En considérant ces facteurs, il s'agit probablement d'un signal faible ou de bruit de fond.",94.85062456130981
10.0.10.10__2,10.0.10.10,2026-08-03 10:14:00.689000+00:00,2026-08-03 10:14:00.689000+00:00,1,['86601'],['86601 (Suricata: Alert - ICMP ping detected)'],3,"['ids', 'suricata']",False,False,interne,normale,0.1875,0.2,0.11552453009332421,0.0,0.15872990601866482,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé faible (3/16) et se produit dans la zone réseau interne. Les groupes de règles déclenchés sont ids et suricata, mais aucune règle n'a été spécifiquement mentionnée comme étant critique ou hautement prioritaire. L'indicateur 'Accès confirmé' est à NON et le même pour l'indicateur 'Chaîne d'attaque confirmée'. Le score composite pré-calculé est de 0,159, ce qui n'est pas élevé. En considérant ces facteurs, il s'agit probablement d'un signal faible ou de bruit de fond.",88.64526987075806
10.0.10.20__1,10.0.10.20,2026-07-23 14:09:39.089000+00:00,2026-07-23 14:09:39.089000+00:00,1,['86601'],['86601 (Suricata: Alert - ICMP ping detected)'],3,"['ids', 'suricata']",False,False,interne,normale,0.1875,0.2,0.11552453009332421,0.0,0.15872990601866482,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé faible (3/16) et se produit dans la zone réseau interne. Les groupes de règles déclenchés sont ids et suricata, mais aucune règle n'a été spécifiquement mentionnée comme étant critique ou hautement prioritaire. L'indicateur 'Accès confirmé' est à NON et le même pour l'indicateur 'Chaîne d'attaque confirmée'. Le score composite pré-calculé est de 0,159, ce qui n'est pas élevé. En considérant ces facteurs, il s'agit probablement d'un signal faible ou de bruit de fond.",89.3914852142334
10.0.10.20__2,10.0.10.20,2026-08-03 10:14:00.689000+00:00,2026-08-03 10:14:00.689000+00:00,1,['86601'],['86601 (Suricata: Alert - ICMP ping detected)'],3,"['ids', 'suricata']",False,False,interne,normale,0.1875,0.2,0.11552453009332421,0.0,0.15872990601866482,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé faible (3/16) et se produit dans la zone réseau interne. Les groupes de règles déclenchés sont ids et suricata, mais aucune règle n'a été spécifiquement mentionnée comme étant critique ou hautement prioritaire. L'indicateur 'Accès confirmé' est à NON et le même pour l'indicateur 'Chaîne d'attaque confirmée'. Le score composite pré-calculé est de 0,159, ce qui n'est pas élevé. En considérant ces facteurs, il s'agit probablement d'un signal faible ou de bruit de fond.",104.56057357788086
10.0.20.50__1,10.0.20.50,2026-07-14 12:24:08.190000+00:00,2026-07-14 12:24:08.190000+00:00,1,['31101'],['31101 (Web server 400 error code.)'],5,"['accesslog', 'attack', 'web']",False,False,interne,normale,0.3125,0.2,0.11552453009332421,0.0,0.20247990601866483,normale,"L'incident a une durée très courte (0.0 minutes), un niveau Wazuh maximal observé relativement faible (5/16) et se produit dans la zone réseau interne, ce qui réduit le risque d'une attaque malveillante. De plus, aucun accès confirmé ou chaîne d'attaque confirmée n'a été détecté. Le score composite pré-calculé est également relativement faible (0.202). Enfin, les groupes de règles déclenchés et les règles distinctes observées ne suggèrent pas une attaque malveillante.",94.32262063026428
10.0.20.50__2,10.0.20.50,2026-07-14 13:20:34.166000+00:00,2026-07-14 13:20:52.166000+00:00,2,"['5715', '5760']","['5715 (sshd: authentication success.)', '5760 (sshd: authentication failed.)']",5,"['authentication_failed', 'authentication_success', 'sshd', 'syslog']",False,False,interne,normale,0.3125,0.2,0.18310204811135158,0.0,0.21599540962227032,haute,"L'incident présente un niveau Wazuh maximal observé de 5/16, ce qui est relativement élevé. De plus, plusieurs groupes de règles ont été déclenchés (authentication_failed, authentication_success, sshd, syslog), ce qui suggère une activité malveillante potentielle. Le score composite pré-calculé est également relativement élevé à 0,216. Cependant, l'absence d'accès confirmé et de chaîne d'attaque confirmée signifie que la situation n'est pas encore clairement définie comme critique.",102.47155237197876
192.168.1.50__1,192.168.1.50,2026-07-15 09:14:53.034000+00:00,2026-07-15 09:16:31.068000+00:00,186,"['2502', '40111', '40112', '5551', '5758', '5760', '5763']","['2502 (syslog: User missed the password more than one time)', '40111 (Multiple authentication failures.)', '40112 (Multiple authentication failures followed by a success.)', '5551 (PAM: Multiple failed logins in a small period of time.)', '5758 (Maximum authentication attempts exceeded.)', '5760 (sshd: authentication failed.)']",12,"['access_control', 'attacks', 'authentication_failed', 'authentication_failures', 'pam', 'sshd', 'syslog']",False,False,externe,critique,0.75,0.6,0.8718514361424311,1.0,0.7468702872284861,haute,"L'incident présente plusieurs indicateurs d'intention malveillante claire, tels que des tentatives répétées d'authentification et des échecs isolés sans caractère répétitif marqué. Le score composite pré-calculé est également élevé (0,747), ce qui suggère une activité suspecte.",72.95745944976807
192.168.1.50__2,192.168.1.50,2026-07-15 09:29:15.153000+00:00,2026-07-15 09:30:53.189000+00:00,186,"['2502', '40111', '40112', '5551', '5758', '5760', '5763']","['2502 (syslog: User missed the password more than one time)', '40111 (Multiple authentication failures.)', '40112 (Multiple authentication failures followed by a success.)', '5551 (PAM: Multiple failed logins in a small period of time.)', '5758 (Maximum authentication attempts exceeded.)', '5760 (sshd: authentication failed.)']",12,"['access_control', 'attacks', 'authentication_failed', 'authentication_failures', 'pam', 'sshd', 'syslog']",False,False,externe,critique,0.75,0.6,0.8718514361424311,1.0,0.7468702872284861,haute,"L'incident présente plusieurs indicateurs d'intention malveillante claire, tels que des tentatives répétées d'authentification et des échecs isolés sans caractère répétitif marqué. Le score composite pré-calculé est également élevé (0,747), ce qui suggère une activité suspecte.",51.95842528343201
192.168.1.50__3,192.168.1.50,2026-07-16 09:46:19.099000+00:00,2026-07-16 09:46:31.121000+00:00,73,"['31103', '31106', '31122', '31152', '31171']","['31103 (SQL injection attempt.)', '31106 (A web attack returned code 200 (success).)', '31122 (Web server 500 error code (Internal Error).)', '31152 (Multiple SQL injection attempts from same source ip.)', '31171 (SQL injection attempt.)']",10,"['accesslog', 'attack', 'sql_injection', 'sqlinjection', 'system_error', 'web']",False,False,externe,critique,0.625,0.6,0.7173441822006948,1.0,0.6722188364401389,haute,"L'incident présente plusieurs signes d'une tentative malveillante claire, notamment des tentatives de SQL injection et une connexion réussie à un serveur web (code 200), mais pas de confirmation d'accès confirmé ou chaîne d'attaque confirmée.",66.52862739562988
192.168.1.50__4,192.168.1.50,2026-07-16 10:03:07.192000+00:00,2026-07-16 10:03:07.192000+00:00,1,['31171'],['31171 (SQL injection attempt.)'],6,"['accesslog', 'attack', 'sqlinjection', 'web']",False,False,externe,haute,0.375,0.6,0.11552453009332421,1.0,0.4643549060186648,haute,"L'incident présente un niveau Wazuh maximal observé de 6/16, ce qui est relativement élevé. De plus, plusieurs groupes de règles ont été déclenchés (accesslog, attack, sqlinjection, web), y compris une tentative d'injection SQL (31171). Cependant, il n'y a pas d'accès confirmé ni de chaîne d'attaque confirmée. Le score composite est également élevé à 0.464.",86.640629529953
